time,biomass,lactic acid,lactose
3503.0,0.1141,15.5020,0.0000
3504.0,0.1142,15.4977,0.0000
3505.0,0.1142,15.4934,0.0000
3506.0,0.1142,15.4892,0.0000
3507.0,0.1143,15.4849,0.0000
3508.0,0.1143,15.4806,0.0000
3509.0,0.1143,15.4764,0.0000
3510.0,0.1144,15.4721,0.0000
3511.0,0.1144,15.4678,0.0000
3512.0,0.1144,15.4636,0.0000
3513.0,0.1145,15.4593,0.0000
3514.0,0.1145,15.4550,0.0000
3515.0,0.1145,15.4508,0.0000
3516.0,0.1146,15.4465,0.0000
3517.0,0.1146,15.4423,0.0000
3518.0,0.1146,15.4380,0.0000
3519.0,0.1147,15.4338,0.0000
3520.0,0.1147,15.4295,0.0000
3521.0,0.1147,15.4252,0.0000
3522.0,0.1147,15.4210,0.0000
3523.0,0.1148,15.4167,0.0000
3524.0,0.1148,15.4125,0.0000
3525.0,0.1148,15.4082,0.0000
3526.0,0.1149,15.4040,0.0000
3527.0,0.1149,15.3998,0.0000
3528.0,0.1149,15.3955,0.0000
3529.0,0.1150,15.3913,0.0000
3530.0,0.1150,15.3870,0.0000
3531.0,0.1150,15.3828,0.0000
3532.0,0.1151,15.3785,0.0000
3533.0,0.1151,15.3743,0.0000
3534.0,0.1151,15.3701,0.0000
3535.0,0.1152,15.3658,0.0000
3536.0,0.1152,15.3616,0.0000
3537.0,0.1152,15.3574,0.0000
3538.0,0.1153,15.3531,0.0000
3539.0,0.1153,15.3489,0.0000
3540.0,0.1153,15.3447,0.0000
3541.0,0.1154,15.3404,0.0000
3542.0,0.1154,15.3362,0.0000
3543.0,0.1154,15.3320,0.0000
3544.0,0.1155,15.3278,0.0000
3545.0,0.1155,15.3235,0.0000
3546.0,0.1155,15.3193,0.0000
3547.0,0.1155,15.3151,0.0000
3548.0,0.1156,15.3109,0.0000
3549.0,0.1156,15.3067,0.0000
3550.0,0.1156,15.3024,0.0000
3551.0,0.1157,15.2982,0.0000
3552.0,0.1157,15.2940,0.0000
3553.0,0.1157,15.2898,0.0000
3554.0,0.1158,15.2856,0.0000
3555.0,0.1158,15.2814,0.0000
3556.0,0.1158,15.2772,0.0000
3557.0,0.1159,15.2729,0.0000
3558.0,0.1159,15.2687,0.0000
3559.0,0.1159,15.2645,0.0000
3560.0,0.1160,15.2603,0.0000
3561.0,0.1160,15.2561,0.0000
3562.0,0.1160,15.2519,0.0000
3563.0,0.1161,15.2477,0.0000
3564.0,0.1161,15.2435,0.0000
3565.0,0.1161,15.2393,0.0000
3566.0,0.1162,15.2351,0.0000
3567.0,0.1162,15.2309,0.0000
3568.0,0.1162,15.2267,0.0000
3569.0,0.1163,15.2225,0.0000
3570.0,0.1163,15.2183,0.0000
3571.0,0.1163,15.2141,0.0000
3572.0,0.1164,15.2099,0.0000
3573.0,0.1164,15.2058,0.0000
3574.0,0.1164,15.2016,0.0000
3575.0,0.1165,15.1974,0.0000
3576.0,0.1165,15.1932,0.0000
3577.0,0.1165,15.1890,0.0000
3578.0,0.1165,15.1848,0.0000
3579.0,0.1166,15.1806,0.0000
3580.0,0.1166,15.1764,0.0000
3581.0,0.1166,15.1723,0.0000
3582.0,0.1167,15.1681,0.0000
3583.0,0.1167,15.1639,0.0000
3584.0,0.1167,15.1597,0.0000
3585.0,0.1168,15.1556,0.0000
3586.0,0.1168,15.1514,0.0000
3587.0,0.1168,15.1472,0.0000
3588.0,0.1169,15.1430,0.0000
3589.0,0.1169,15.1389,0.0000
3590.0,0.1169,15.1347,0.0000
3591.0,0.1170,15.1305,0.0000
3592.0,0.1170,15.1263,0.0000
3593.0,0.1170,15.1222,0.0000
3594.0,0.1171,15.1180,0.0000
3595.0,0.1171,15.1138,0.0000
3596.0,0.1171,15.1097,0.0000
3597.0,0.1172,15.1055,0.0000
3598.0,0.1172,15.1014,0.0000
3599.0,0.1172,15.0972,0.0000
3600.0,0.1173,15.0930,0.0000
3601.0,0.1173,15.0889,0.0000
3602.0,0.1173,15.0847,0.0000
3603.0,0.1174,15.0806,0.0000
3604.0,0.1174,15.0764,0.0000
3605.0,0.1174,15.0723,0.0000
3606.0,0.1175,15.0681,0.0000
3607.0,0.1175,15.0640,0.0000
3608.0,0.1175,15.0598,0.0000
3609.0,0.1176,15.0557,0.0000
3610.0,0.1176,15.0515,0.0000
3611.0,0.1176,15.0474,0.0000
3612.0,0.1177,15.0432,0.0000
3613.0,0.1177,15.0391,0.0000
3614.0,0.1177,15.0349,0.0000
3615.0,0.1178,15.0308,0.0000
3616.0,0.1178,15.0266,0.0000
3617.0,0.1178,15.0225,0.0000
3618.0,0.1178,15.0184,0.0000
3619.0,0.1179,15.0142,0.0000
3620.0,0.1179,15.0101,0.0000
3621.0,0.1179,15.0060,0.0000
3622.0,0.1180,15.0018,0.0000
3623.0,0.1180,14.9977,0.0000
3624.0,0.1180,14.9936,0.0000
3625.0,0.1181,14.9894,0.0000
3626.0,0.1181,14.9853,0.0000
3627.0,0.1181,14.9812,0.0000
3628.0,0.1182,14.9770,0.0000
3629.0,0.1182,14.9729,0.0000
3630.0,0.1182,14.9688,0.0000
3631.0,0.1183,14.9647,0.0000
3632.0,0.1183,14.9606,0.0000
3633.0,0.1183,14.9564,0.0000
3634.0,0.1184,14.9523,0.0000
3635.0,0.1184,14.9482,0.0000
3636.0,0.1184,14.9441,0.0000
3637.0,0.1185,14.9400,0.0000
3638.0,0.1185,14.9358,0.0000
3639.0,0.1185,14.9317,0.0000
3640.0,0.1186,14.9276,0.0000
3641.0,0.1186,14.9235,0.0000
3642.0,0.1186,14.9194,0.0000
3643.0,0.1187,14.9153,0.0000
3644.0,0.1187,14.9112,0.0000
3645.0,0.1187,14.9071,0.0000
3646.0,0.1188,14.9030,0.0000
3647.0,0.1188,14.8989,0.0000
3648.0,0.1188,14.8948,0.0000
3649.0,0.1189,14.8907,0.0000
3650.0,0.1189,14.8866,0.0000
3651.0,0.1189,14.8824,0.0000
3652.0,0.1190,14.8784,0.0000
3653.0,0.1190,14.8743,0.0000
3654.0,0.1190,14.8702,0.0000
3655.0,0.1191,14.8661,0.0000
3656.0,0.1191,14.8620,0.0000
3657.0,0.1191,14.8579,0.0000
3658.0,0.1192,14.8538,0.0000
3659.0,0.1192,14.8497,0.0000
3660.0,0.1192,14.8456,0.0000
3661.0,0.1193,14.8415,0.0000
3662.0,0.1193,14.8374,0.0000
3663.0,0.1193,14.8333,0.0000
3664.0,0.1194,14.8292,0.0000
3665.0,0.1194,14.8252,0.0000
3666.0,0.1194,14.8211,0.0000
3667.0,0.1195,14.8170,0.0000
3668.0,0.1195,14.8129,0.0000
3669.0,0.1195,14.8088,0.0000
3670.0,0.1196,14.8048,0.0000
3671.0,0.1196,14.8007,0.0000
3672.0,0.1196,14.7966,0.0000
3673.0,0.1197,14.7925,0.0000
3674.0,0.1197,14.7885,0.0000
3675.0,0.1197,14.7844,0.0000
3676.0,0.1198,14.7803,0.0000
3677.0,0.1198,14.7762,0.0000
3678.0,0.1198,14.7722,0.0000
3679.0,0.1199,14.7681,0.0000
3680.0,0.1199,14.7640,0.0000
3681.0,0.1199,14.7600,0.0000
3682.0,0.1200,14.7559,0.0000
3683.0,0.1200,14.7518,0.0000
3684.0,0.1200,14.7478,0.0000
3685.0,0.1201,14.7437,0.0000
3686.0,0.1201,14.7397,0.0000
3687.0,0.1201,14.7356,0.0000
3688.0,0.1202,14.7315,0.0000
3689.0,0.1202,14.7275,0.0000
3690.0,0.1202,14.7234,0.0000
3691.0,0.1203,14.7194,0.0000
3692.0,0.1203,14.7153,0.0000
3693.0,0.1203,14.7113,0.0000
3694.0,0.1204,14.7072,0.0000
3695.0,0.1204,14.7032,0.0000
3696.0,0.1204,14.6991,0.0000
3697.0,0.1205,14.6951,0.0000
3698.0,0.1205,14.6910,0.0000
3699.0,0.1205,14.6870,0.0000
3700.0,0.1206,14.6829,0.0000
3701.0,0.1206,14.6789,0.0000
3702.0,0.1206,14.6748,0.0000
3703.0,0.1207,14.6708,0.0000
3704.0,0.1207,14.6668,0.0000
3705.0,0.1207,14.6627,0.0000
3706.0,0.1208,14.6587,0.0000
3707.0,0.1208,14.6547,0.0000
3708.0,0.1208,14.6506,0.0000
3709.0,0.1209,14.6466,0.0000
3710.0,0.1209,14.6426,0.0000
3711.0,0.1209,14.6385,0.0000
3712.0,0.1210,14.6345,0.0000
3713.0,0.1210,14.6305,0.0000
3714.0,0.1210,14.6264,0.0000
3715.0,0.1211,14.6224,0.0000
3716.0,0.1211,14.6184,0.0000
3717.0,0.1211,14.6144,0.0000
3718.0,0.1212,14.6103,0.0000
3719.0,0.1212,14.6063,0.0000
3720.0,0.1212,14.6023,0.0000
3721.0,0.1213,14.5983,0.0000
3722.0,0.1213,14.5942,0.0000
3723.0,0.1213,14.5902,0.0000
3724.0,0.1214,14.5862,0.0000
3725.0,0.1214,14.5822,0.0000
3726.0,0.1214,14.5782,0.0000
3727.0,0.1215,14.5742,0.0000
3728.0,0.1215,14.5701,0.0000
3729.0,0.1215,14.5661,0.0000
3730.0,0.1216,14.5621,0.0000
3731.0,0.1216,14.5581,0.0000
3732.0,0.1216,14.5541,0.0000
3733.0,0.1217,14.5501,0.0000
3734.0,0.1217,14.5461,0.0000
3735.0,0.1217,14.5421,0.0000
3736.0,0.1218,14.5381,0.0000
3737.0,0.1218,14.5341,0.0000
3738.0,0.1218,14.5301,0.0000
3739.0,0.1219,14.5261,0.0000
3740.0,0.1219,14.5221,0.0000
3741.0,0.1219,14.5181,0.0000
3742.0,0.1220,14.5141,0.0000
3743.0,0.1220,14.5101,0.0000
3744.0,0.1220,14.5061,0.0000
3745.0,0.1221,14.5021,0.0000
3746.0,0.1221,14.4981,0.0000
3747.0,0.1221,14.4941,0.0000
3748.0,0.1222,14.4901,0.0000
3749.0,0.1222,14.4861,0.0000
3750.0,0.1223,14.4822,0.0000
3751.0,0.1223,14.4782,0.0000
3752.0,0.1223,14.4742,0.0000
3753.0,0.1224,14.4702,0.0000
3754.0,0.1224,14.4662,0.0000
3755.0,0.1224,14.4622,0.0000
3756.0,0.1225,14.4582,0.0000
3757.0,0.1225,14.4543,0.0000
3758.0,0.1225,14.4503,0.0000
3759.0,0.1226,14.4463,0.0000
3760.0,0.1226,14.4423,0.0000
3761.0,0.1226,14.4384,0.0000
3762.0,0.1227,14.4344,0.0000
3763.0,0.1227,14.4304,0.0000
3764.0,0.1227,14.4264,0.0000
3765.0,0.1228,14.4225,0.0000
3766.0,0.1228,14.4185,0.0000
3767.0,0.1228,14.4145,0.0000
3768.0,0.1229,14.4106,0.0000
3769.0,0.1229,14.4066,0.0000
3770.0,0.1229,14.4026,0.0000
3771.0,0.1230,14.3987,0.0000
3772.0,0.1230,14.3947,0.0000
3773.0,0.1230,14.3907,0.0000
3774.0,0.1231,14.3868,0.0000
3775.0,0.1231,14.3828,0.0000
3776.0,0.1231,14.3789,0.0000
3777.0,0.1232,14.3749,0.0000
3778.0,0.1232,14.3709,0.0000
3779.0,0.1232,14.3670,0.0000
3780.0,0.1233,14.3630,0.0000
3781.0,0.1233,14.3591,0.0000
3782.0,0.1233,14.3551,0.0000
3783.0,0.1234,14.3512,0.0000
3784.0,0.1234,14.3472,0.0000
3785.0,0.1234,14.3433,0.0000
3786.0,0.1235,14.3393,0.0000
3787.0,0.1235,14.3354,0.0000
3788.0,0.1235,14.3314,0.0000
3789.0,0.1236,14.3275,0.0000
3790.0,0.1236,14.3235,0.0000
3791.0,0.1237,14.3196,0.0000
3792.0,0.1237,14.3157,0.0000
3793.0,0.1237,14.3117,0.0000
3794.0,0.1238,14.3078,0.0000
3795.0,0.1238,14.3038,0.0000
3796.0,0.1238,14.2999,0.0000
3797.0,0.1239,14.2960,0.0000
3798.0,0.1239,14.2920,0.0000
3799.0,0.1239,14.2881,0.0000
3800.0,0.1240,14.2842,0.0000
3801.0,0.1240,14.2802,0.0000
3802.0,0.1240,14.2763,0.0000
3803.0,0.1241,14.2724,0.0000
3804.0,0.1241,14.2684,0.0000
3805.0,0.1241,14.2645,0.0000
3806.0,0.1242,14.2606,0.0000
3807.0,0.1242,14.2567,0.0000
3808.0,0.1242,14.2527,0.0000
3809.0,0.1243,14.2488,0.0000
3810.0,0.1243,14.2449,0.0000
3811.0,0.1243,14.2410,0.0000
3812.0,0.1244,14.2371,0.0000
3813.0,0.1244,14.2331,0.0000
3814.0,0.1244,14.2292,0.0000
3815.0,0.1245,14.2253,0.0000
3816.0,0.1245,14.2214,0.0000
3817.0,0.1245,14.2175,0.0000
3818.0,0.1246,14.2136,0.0000
3819.0,0.1246,14.2097,0.0000
3820.0,0.1247,14.2057,0.0000
3821.0,0.1247,14.2018,0.0000
3822.0,0.1247,14.1979,0.0000
3823.0,0.1248,14.1940,0.0000
3824.0,0.1248,14.1901,0.0000
3825.0,0.1248,14.1862,0.0000
3826.0,0.1249,14.1823,0.0000
3827.0,0.1249,14.1784,0.0000
3828.0,0.1249,14.1745,0.0000
3829.0,0.1250,14.1706,0.0000
3830.0,0.1250,14.1667,0.0000
3831.0,0.1250,14.1628,0.0000
3832.0,0.1251,14.1589,0.0000
3833.0,0.1251,14.1550,0.0000
3834.0,0.1251,14.1511,0.0000
3835.0,0.1252,14.1472,0.0000
3836.0,0.1252,14.1433,0.0000
3837.0,0.1252,14.1394,0.0000
3838.0,0.1253,14.1355,0.0000
3839.0,0.1253,14.1316,0.0000
3840.0,0.1253,14.1278,0.0000
3841.0,0.1254,14.1239,0.0000
3842.0,0.1254,14.1200,0.0000
3843.0,0.1254,14.1161,0.0000
3844.0,0.1255,14.1122,0.0000
3845.0,0.1255,14.1083,0.0000
3846.0,0.1256,14.1045,0.0000
3847.0,0.1256,14.1006,0.0000
3848.0,0.1256,14.0967,0.0000
3849.0,0.1257,14.0928,0.0000
3850.0,0.1257,14.0889,0.0000
3851.0,0.1257,14.0851,0.0000
3852.0,0.1258,14.0812,0.0000
3853.0,0.1258,14.0773,0.0000
3854.0,0.1258,14.0734,0.0000
3855.0,0.1259,14.0696,0.0000
3856.0,0.1259,14.0657,0.0000
3857.0,0.1259,14.0618,0.0000
3858.0,0.1260,14.0579,0.0000
3859.0,0.1260,14.0541,0.0000
3860.0,0.1260,14.0502,0.0000
3861.0,0.1261,14.0463,0.0000
3862.0,0.1261,14.0425,0.0000
3863.0,0.1261,14.0386,0.0000
3864.0,0.1262,14.0348,0.0000
3865.0,0.1262,14.0309,0.0000
3866.0,0.1263,14.0270,0.0000
3867.0,0.1263,14.0232,0.0000
3868.0,0.1263,14.0193,0.0000
3869.0,0.1264,14.0155,0.0000
3870.0,0.1264,14.0116,0.0000
3871.0,0.1264,14.0077,0.0000
3872.0,0.1265,14.0039,0.0000
3873.0,0.1265,14.0000,0.0000
3874.0,0.1265,13.9962,0.0000
3875.0,0.1266,13.9923,0.0000
3876.0,0.1266,13.9885,0.0000
3877.0,0.1266,13.9846,0.0000
3878.0,0.1267,13.9808,0.0000
3879.0,0.1267,13.9769,0.0000
3880.0,0.1267,13.9731,0.0000
3881.0,0.1268,13.9693,0.0000
3882.0,0.1268,13.9654,0.0000
3883.0,0.1269,13.9616,0.0000
3884.0,0.1269,13.9577,0.0000
3885.0,0.1269,13.9539,0.0000
3886.0,0.1270,13.9501,0.0000
3887.0,0.1270,13.9462,0.0000
3888.0,0.1270,13.9424,0.0000
3889.0,0.1271,13.9385,0.0000
3890.0,0.1271,13.9347,0.0000
3891.0,0.1271,13.9309,0.0000
3892.0,0.1272,13.9270,0.0000
3893.0,0.1272,13.9232,0.0000
3894.0,0.1272,13.9194,0.0000
3895.0,0.1273,13.9156,0.0000
3896.0,0.1273,13.9117,0.0000
3897.0,0.1273,13.9079,0.0000
3898.0,0.1274,13.9041,0.0000
3899.0,0.1274,13.9002,0.0000
3900.0,0.1275,13.8964,0.0000
3901.0,0.1275,13.8926,0.0000
3902.0,0.1275,13.8888,0.0000
3903.0,0.1276,13.8850,0.0000
3904.0,0.1276,13.8811,0.0000
3905.0,0.1276,13.8773,0.0000
3906.0,0.1277,13.8735,0.0000
3907.0,0.1277,13.8697,0.0000
3908.0,0.1277,13.8659,0.0000
3909.0,0.1278,13.8621,0.0000
3910.0,0.1278,13.8582,0.0000
3911.0,0.1278,13.8544,0.0000
3912.0,0.1279,13.8506,0.0000
3913.0,0.1279,13.8468,0.0000
3914.0,0.1279,13.8430,0.0000
3915.0,0.1280,13.8392,0.0000
3916.0,0.1280,13.8354,0.0000
3917.0,0.1281,13.8316,0.0000
3918.0,0.1281,13.8278,0.0000
3919.0,0.1281,13.8240,0.0000
3920.0,0.1282,13.8202,0.0000
3921.0,0.1282,13.8164,0.0000
3922.0,0.1282,13.8126,0.0000
3923.0,0.1283,13.8088,0.0000
3924.0,0.1283,13.8050,0.0000
3925.0,0.1283,13.8012,0.0000
3926.0,0.1284,13.7974,0.0000
3927.0,0.1284,13.7936,0.0000
3928.0,0.1284,13.7898,0.0000
3929.0,0.1285,13.7860,0.0000
3930.0,0.1285,13.7822,0.0000
3931.0,0.1286,13.7784,0.0000
3932.0,0.1286,13.7746,0.0000
3933.0,0.1286,13.7708,0.0000
3934.0,0.1287,13.7670,0.0000
3935.0,0.1287,13.7633,0.0000
3936.0,0.1287,13.7595,0.0000
3937.0,0.1288,13.7557,0.0000
3938.0,0.1288,13.7519,0.0000
3939.0,0.1288,13.7481,0.0000
3940.0,0.1289,13.7443,0.0000
3941.0,0.1289,13.7406,0.0000
3942.0,0.1289,13.7368,0.0000
3943.0,0.1290,13.7330,0.0000
3944.0,0.1290,13.7292,0.0000
3945.0,0.1291,13.7255,0.0000
3946.0,0.1291,13.7217,0.0000
3947.0,0.1291,13.7179,0.0000
3948.0,0.1292,13.7141,0.0000
3949.0,0.1292,13.7104,0.0000
3950.0,0.1292,13.7066,0.0000
3951.0,0.1293,13.7028,0.0000
3952.0,0.1293,13.6991,0.0000
3953.0,0.1293,13.6953,0.0000
3954.0,0.1294,13.6915,0.0000
3955.0,0.1294,13.6878,0.0000
3956.0,0.1294,13.6840,0.0000
3957.0,0.1295,13.6802,0.0000
3958.0,0.1295,13.6765,0.0000
3959.0,0.1296,13.6727,0.0000
3960.0,0.1296,13.6689,0.0000
3961.0,0.1296,13.6652,0.0000
3962.0,0.1297,13.6614,0.0000
3963.0,0.1297,13.6577,0.0000
3964.0,0.1297,13.6539,0.0000
3965.0,0.1298,13.6502,0.0000
3966.0,0.1298,13.6464,0.0000
3967.0,0.1298,13.6427,0.0000
3968.0,0.1299,13.6389,0.0000
3969.0,0.1299,13.6352,0.0000
3970.0,0.1300,13.6314,0.0000
3971.0,0.1300,13.6277,0.0000
3972.0,0.1300,13.6239,0.0000
3973.0,0.1301,13.6202,0.0000
3974.0,0.1301,13.6164,0.0000
3975.0,0.1301,13.6127,0.0000
3976.0,0.1302,13.6089,0.0000
3977.0,0.1302,13.6052,0.0000
3978.0,0.1302,13.6014,0.0000
3979.0,0.1303,13.5977,0.0000
3980.0,0.1303,13.5940,0.0000
3981.0,0.1304,13.5902,0.0000
3982.0,0.1304,13.5865,0.0000
3983.0,0.1304,13.5828,0.0000
3984.0,0.1305,13.5790,0.0000
3985.0,0.1305,13.5753,0.0000
3986.0,0.1305,13.5716,0.0000
3987.0,0.1306,13.5678,0.0000
3988.0,0.1306,13.5641,0.0000
3989.0,0.1306,13.5604,0.0000
3990.0,0.1307,13.5566,0.0000
3991.0,0.1307,13.5529,0.0000
3992.0,0.1307,13.5492,0.0000
3993.0,0.1308,13.5455,0.0000
3994.0,0.1308,13.5417,0.0000
3995.0,0.1309,13.5380,0.0000
3996.0,0.1309,13.5343,0.0000
3997.0,0.1309,13.5306,0.0000
3998.0,0.1310,13.5268,0.0000
3999.0,0.1310,13.5231,0.0000
4000.0,0.1310,13.5194,0.0000
4001.0,0.1311,13.5157,0.0000
4002.0,0.1311,13.5120,0.0000
4003.0,0.1311,13.5083,0.0000
4004.0,0.1312,13.5045,0.0000
4005.0,0.1312,13.5008,0.0000
4006.0,0.1313,13.4971,0.0000
4007.0,0.1313,13.4934,0.0000
4008.0,0.1313,13.4897,0.0000
4009.0,0.1314,13.4860,0.0000
4010.0,0.1314,13.4823,0.0000
4011.0,0.1314,13.4786,0.0000
4012.0,0.1315,13.4749,0.0000
4013.0,0.1315,13.4712,0.0000
4014.0,0.1316,13.4675,0.0000
4015.0,0.1316,13.4638,0.0000
4016.0,0.1316,13.4601,0.0000
4017.0,0.1317,13.4564,0.0000
4018.0,0.1317,13.4527,0.0000
4019.0,0.1317,13.4490,0.0000
4020.0,0.1318,13.4453,0.0000
4021.0,0.1318,13.4416,0.0000
4022.0,0.1318,13.4379,0.0000
4023.0,0.1319,13.4342,0.0000
4024.0,0.1319,13.4305,0.0000
4025.0,0.1320,13.4268,0.0000
4026.0,0.1320,13.4231,0.0000
4027.0,0.1320,13.4194,0.0000
4028.0,0.1321,13.4157,0.0000
4029.0,0.1321,13.4120,0.0000
4030.0,0.1321,13.4084,0.0000
4031.0,0.1322,13.4047,0.0000
4032.0,0.1322,13.4010,0.0000
4033.0,0.1322,13.3973,0.0000
4034.0,0.1323,13.3936,0.0000
4035.0,0.1323,13.3899,0.0000
4036.0,0.1324,13.3863,0.0000
4037.0,0.1324,13.3826,0.0000
4038.0,0.1324,13.3789,0.0000
4039.0,0.1325,13.3752,0.0000
4040.0,0.1325,13.3715,0.0000
4041.0,0.1325,13.3679,0.0000
4042.0,0.1326,13.3642,0.0000
4043.0,0.1326,13.3605,0.0000
4044.0,0.1327,13.3568,0.0000
4045.0,0.1327,13.3532,0.0000
4046.0,0.1327,13.3495,0.0000
4047.0,0.1328,13.3458,0.0000
4048.0,0.1328,13.3422,0.0000
4049.0,0.1328,13.3385,0.0000
4050.0,0.1329,13.3348,0.0000
4051.0,0.1329,13.3312,0.0000
4052.0,0.1329,13.3275,0.0000
4053.0,0.1330,13.3238,0.0000
4054.0,0.1330,13.3202,0.0000
4055.0,0.1331,13.3165,0.0000
4056.0,0.1331,13.3129,0.0000
4057.0,0.1331,13.3092,0.0000
4058.0,0.1332,13.3055,0.0000
4059.0,0.1332,13.3019,0.0000
4060.0,0.1332,13.2982,0.0000
4061.0,0.1333,13.2946,0.0000
4062.0,0.1333,13.2909,0.0000
4063.0,0.1334,13.2873,0.0000
4064.0,0.1334,13.2836,0.0000
4065.0,0.1334,13.2800,0.0000
4066.0,0.1335,13.2763,0.0000
4067.0,0.1335,13.2727,0.0000
4068.0,0.1335,13.2690,0.0000
4069.0,0.1336,13.2654,0.0000
4070.0,0.1336,13.2617,0.0000
4071.0,0.1337,13.2581,0.0000
4072.0,0.1337,13.2544,0.0000
4073.0,0.1337,13.2508,0.0000
4074.0,0.1338,13.2472,0.0000
4075.0,0.1338,13.2435,0.0000
4076.0,0.1338,13.2399,0.0000
4077.0,0.1339,13.2362,0.0000
4078.0,0.1339,13.2326,0.0000
4079.0,0.1339,13.2290,0.0000
4080.0,0.1340,13.2253,0.0000
4081.0,0.1340,13.2217,0.0000
4082.0,0.1341,13.2181,0.0000
4083.0,0.1341,13.2144,0.0000
4084.0,0.1341,13.2108,0.0000
4085.0,0.1342,13.2072,0.0000
4086.0,0.1342,13.2035,0.0000
4087.0,0.1342,13.1999,0.0000
4088.0,0.1343,13.1963,0.0000
4089.0,0.1343,13.1927,0.0000
4090.0,0.1344,13.1890,0.0000
4091.0,0.1344,13.1854,0.0000
4092.0,0.1344,13.1818,0.0000
4093.0,0.1345,13.1782,0.0000
4094.0,0.1345,13.1745,0.0000
4095.0,0.1345,13.1709,0.0000
4096.0,0.1346,13.1673,0.0000
4097.0,0.1346,13.1637,0.0000
4098.0,0.1347,13.1601,0.0000
4099.0,0.1347,13.1564,0.0000
4100.0,0.1347,13.1528,0.0000
4101.0,0.1348,13.1492,0.0000
4102.0,0.1348,13.1456,0.0000
4103.0,0.1348,13.1420,0.0000
4104.0,0.1349,13.1384,0.0000
4105.0,0.1349,13.1348,0.0000
4106.0,0.1350,13.1312,0.0000
4107.0,0.1350,13.1276,0.0000
4108.0,0.1350,13.1239,0.0000
4109.0,0.1351,13.1203,0.0000
4110.0,0.1351,13.1167,0.0000
4111.0,0.1351,13.1131,0.0000
4112.0,0.1352,13.1095,0.0000
4113.0,0.1352,13.1059,0.0000
4114.0,0.1353,13.1023,0.0000
4115.0,0.1353,13.0987,0.0000
4116.0,0.1353,13.0951,0.0000
4117.0,0.1354,13.0915,0.0000
4118.0,0.1354,13.0879,0.0000
4119.0,0.1354,13.0843,0.0000
4120.0,0.1355,13.0807,0.0000
4121.0,0.1355,13.0771,0.0000
4122.0,0.1356,13.0736,0.0000
4123.0,0.1356,13.0700,0.0000
4124.0,0.1356,13.0664,0.0000
4125.0,0.1357,13.0628,0.0000
4126.0,0.1357,13.0592,0.0000
4127.0,0.1357,13.0556,0.0000
4128.0,0.1358,13.0520,0.0000
4129.0,0.1358,13.0484,0.0000
4130.0,0.1359,13.0448,0.0000
4131.0,0.1359,13.0413,0.0000
4132.0,0.1359,13.0377,0.0000
4133.0,0.1360,13.0341,0.0000
4134.0,0.1360,13.0305,0.0000
4135.0,0.1360,13.0269,0.0000
4136.0,0.1361,13.0234,0.0000
4137.0,0.1361,13.0198,0.0000
4138.0,0.1362,13.0162,0.0000
4139.0,0.1362,13.0126,0.0000
4140.0,0.1362,13.0091,0.0000
4141.0,0.1363,13.0055,0.0000
4142.0,0.1363,13.0019,0.0000
4143.0,0.1364,12.9983,0.0000
4144.0,0.1364,12.9948,0.0000
4145.0,0.1364,12.9912,0.0000
4146.0,0.1365,12.9876,0.0000
4147.0,0.1365,12.9841,0.0000
4148.0,0.1365,12.9805,0.0000
4149.0,0.1366,12.9769,0.0000
4150.0,0.1366,12.9734,0.0000
4151.0,0.1367,12.9698,0.0000
4152.0,0.1367,12.9662,0.0000
4153.0,0.1367,12.9627,0.0000
4154.0,0.1368,12.9591,0.0000
4155.0,0.1368,12.9556,0.0000
4156.0,0.1368,12.9520,0.0000
4157.0,0.1369,12.9484,0.0000
4158.0,0.1369,12.9449,0.0000
4159.0,0.1370,12.9413,0.0000
4160.0,0.1370,12.9378,0.0000
4161.0,0.1370,12.9342,0.0000
4162.0,0.1371,12.9307,0.0000
4163.0,0.1371,12.9271,0.0000
4164.0,0.1371,12.9236,0.0000
4165.0,0.1372,12.9200,0.0000
4166.0,0.1372,12.9165,0.0000
4167.0,0.1373,12.9129,0.0000
4168.0,0.1373,12.9094,0.0000
4169.0,0.1373,12.9058,0.0000
4170.0,0.1374,12.9023,0.0000
4171.0,0.1374,12.8987,0.0000
4172.0,0.1375,12.8952,0.0000
4173.0,0.1375,12.8917,0.0000
4174.0,0.1375,12.8881,0.0000
4175.0,0.1376,12.8846,0.0000
4176.0,0.1376,12.8810,0.0000
4177.0,0.1376,12.8775,0.0000
4178.0,0.1377,12.8740,0.0000
4179.0,0.1377,12.8704,0.0000
4180.0,0.1378,12.8669,0.0000
4181.0,0.1378,12.8634,0.0000
4182.0,0.1378,12.8598,0.0000
4183.0,0.1379,12.8563,0.0000
4184.0,0.1379,12.8528,0.0000
4185.0,0.1380,12.8492,0.0000
4186.0,0.1380,12.8457,0.0000
4187.0,0.1380,12.8422,0.0000
4188.0,0.1381,12.8386,0.0000
4189.0,0.1381,12.8351,0.0000
4190.0,0.1381,12.8316,0.0000
4191.0,0.1382,12.8281,0.0000
4192.0,0.1382,12.8246,0.0000
4193.0,0.1383,12.8210,0.0000
4194.0,0.1383,12.8175,0.0000
4195.0,0.1383,12.8140,0.0000
4196.0,0.1384,12.8105,0.0000
4197.0,0.1384,12.8070,0.0000
4198.0,0.1384,12.8034,0.0000
4199.0,0.1385,12.7999,0.0000
4200.0,0.1385,12.7964,0.0000
4201.0,0.1386,12.7929,0.0000
