time,biomass,lactic acid,lactose
0.0,0.1372,41.2003,0.0240
1.0,0.1373,41.1547,0.0240
2.0,0.1375,41.1092,0.0240
3.0,0.1376,41.0638,0.0240
4.0,0.1378,41.0184,0.0240
5.0,0.1379,40.9731,0.0240
6.0,0.1381,40.9279,0.0240
7.0,0.1382,40.8828,0.0240
8.0,0.1384,40.8377,0.0239
9.0,0.1385,40.7927,0.0239
10.0,0.1387,40.7478,0.0239
11.0,0.1388,40.7029,0.0239
12.0,0.1390,40.6582,0.0239
13.0,0.1391,40.6135,0.0239
14.0,0.1393,40.5689,0.0239
15.0,0.1394,40.5243,0.0239
16.0,0.1396,40.4799,0.0239
17.0,0.1398,40.4355,0.0239
18.0,0.1399,40.3911,0.0239
19.0,0.1401,40.3469,0.0239
20.0,0.1402,40.3027,0.0239
21.0,0.1404,40.2586,0.0239
22.0,0.1405,40.2146,0.0239
23.0,0.1407,40.1706,0.0239
24.0,0.1408,40.1267,0.0238
25.0,0.1410,40.0829,0.0238
26.0,0.1411,40.0392,0.0238
27.0,0.1413,39.9955,0.0238
28.0,0.1414,39.9519,0.0238
29.0,0.1416,39.9084,0.0238
30.0,0.1418,39.8649,0.0238
31.0,0.1419,39.8215,0.0238
32.0,0.1421,39.7782,0.0238
33.0,0.1422,39.7350,0.0238
34.0,0.1424,39.6918,0.0238
35.0,0.1425,39.6487,0.0238
36.0,0.1427,39.6057,0.0238
37.0,0.1428,39.5627,0.0237
38.0,0.1430,39.5198,0.0237
39.0,0.1432,39.4770,0.0237
40.0,0.1433,39.4343,0.0237
41.0,0.1435,39.3916,0.0237
42.0,0.1436,39.3490,0.0237
43.0,0.1438,39.3065,0.0237
44.0,0.1439,39.2640,0.0237
45.0,0.1441,39.2216,0.0237
46.0,0.1442,39.1793,0.0237
47.0,0.1444,39.1370,0.0237
48.0,0.1446,39.0948,0.0237
49.0,0.1447,39.0527,0.0236
50.0,0.1449,39.0106,0.0236
51.0,0.1450,38.9686,0.0236
52.0,0.1452,38.9267,0.0236
53.0,0.1453,38.8849,0.0236
54.0,0.1455,38.8431,0.0236
55.0,0.1457,38.8014,0.0236
56.0,0.1458,38.7597,0.0236
57.0,0.1460,38.7181,0.0236
58.0,0.1461,38.6766,0.0236
59.0,0.1463,38.6352,0.0236
60.0,0.1464,38.5938,0.0236
61.0,0.1466,38.5525,0.0235
62.0,0.1468,38.5112,0.0235
63.0,0.1469,38.4701,0.0235
64.0,0.1471,38.4289,0.0235
65.0,0.1472,38.3879,0.0235
66.0,0.1474,38.3469,0.0235
67.0,0.1475,38.3060,0.0235
68.0,0.1477,38.2652,0.0235
69.0,0.1479,38.2244,0.0235
70.0,0.1480,38.1837,0.0235
71.0,0.1482,38.1430,0.0234
72.0,0.1483,38.1024,0.0234
73.0,0.1485,38.0619,0.0234
74.0,0.1487,38.0214,0.0234
75.0,0.1488,37.9811,0.0234
76.0,0.1490,37.9407,0.0234
77.0,0.1491,37.9005,0.0234
78.0,0.1493,37.8603,0.0234
79.0,0.1494,37.8201,0.0234
80.0,0.1496,37.7801,0.0234
81.0,0.1498,37.7401,0.0233
82.0,0.1499,37.7001,0.0233
83.0,0.1501,37.6603,0.0233
84.0,0.1502,37.6204,0.0233
85.0,0.1504,37.5807,0.0233
86.0,0.1506,37.5410,0.0233
87.0,0.1507,37.5014,0.0233
88.0,0.1509,37.4618,0.0233
89.0,0.1510,37.4223,0.0233
90.0,0.1512,37.3829,0.0232
91.0,0.1514,37.3435,0.0232
92.0,0.1515,37.3042,0.0232
93.0,0.1517,37.2650,0.0232
94.0,0.1518,37.2258,0.0232
95.0,0.1520,37.1867,0.0232
96.0,0.1522,37.1476,0.0232
97.0,0.1523,37.1086,0.0232
98.0,0.1525,37.0697,0.0232
99.0,0.1526,37.0308,0.0231
100.0,0.1528,36.9920,0.0231
101.0,0.1530,36.9532,0.0231
102.0,0.1531,36.9146,0.0231
103.0,0.1533,36.8759,0.0231
104.0,0.1534,36.8374,0.0231
105.0,0.1536,36.7989,0.0231
106.0,0.1538,36.7604,0.0231
107.0,0.1539,36.7220,0.0230
108.0,0.1541,36.6837,0.0230
109.0,0.1543,36.6454,0.0230
110.0,0.1544,36.6072,0.0230
111.0,0.1546,36.5691,0.0230
112.0,0.1547,36.5310,0.0230
113.0,0.1549,36.4930,0.0230
114.0,0.1551,36.4550,0.0230
115.0,0.1552,36.4171,0.0229
116.0,0.1554,36.3793,0.0229
117.0,0.1555,36.3415,0.0229
118.0,0.1557,36.3038,0.0229
119.0,0.1559,36.2661,0.0229
120.0,0.1560,36.2285,0.0229
121.0,0.1562,36.1909,0.0229
122.0,0.1564,36.1534,0.0229
123.0,0.1565,36.1160,0.0228
124.0,0.1567,36.0786,0.0228
125.0,0.1568,36.0413,0.0228
126.0,0.1570,36.0041,0.0228
127.0,0.1572,35.9669,0.0228
128.0,0.1573,35.9297,0.0228
129.0,0.1575,35.8927,0.0228
130.0,0.1577,35.8556,0.0227
131.0,0.1578,35.8187,0.0227
132.0,0.1580,35.7818,0.0227
133.0,0.1582,35.7449,0.0227
134.0,0.1583,35.7081,0.0227
135.0,0.1585,35.6714,0.0227
136.0,0.1586,35.6347,0.0227
137.0,0.1588,35.5981,0.0226
138.0,0.1590,35.5615,0.0226
139.0,0.1591,35.5250,0.0226
140.0,0.1593,35.4886,0.0226
141.0,0.1595,35.4522,0.0226
142.0,0.1596,35.4158,0.0226
143.0,0.1598,35.3795,0.0226
144.0,0.1600,35.3433,0.0225
145.0,0.1601,35.3071,0.0225
146.0,0.1603,35.2710,0.0225
147.0,0.1604,35.2350,0.0225
148.0,0.1606,35.1990,0.0225
149.0,0.1608,35.1630,0.0225
150.0,0.1609,35.1271,0.0224
151.0,0.1611,35.0913,0.0224
152.0,0.1613,35.0555,0.0224
153.0,0.1614,35.0198,0.0224
154.0,0.1616,34.9841,0.0224
155.0,0.1618,34.9485,0.0224
156.0,0.1619,34.9129,0.0224
157.0,0.1621,34.8774,0.0223
158.0,0.1623,34.8420,0.0223
159.0,0.1624,34.8066,0.0223
160.0,0.1626,34.7712,0.0223
161.0,0.1628,34.7359,0.0223
162.0,0.1629,34.7007,0.0223
163.0,0.1631,34.6655,0.0222
164.0,0.1633,34.6304,0.0222
165.0,0.1634,34.5953,0.0222
166.0,0.1636,34.5603,0.0222
167.0,0.1638,34.5253,0.0222
168.0,0.1639,34.4904,0.0222
169.0,0.1641,34.4556,0.0221
170.0,0.1643,34.4208,0.0221
171.0,0.1644,34.3860,0.0221
172.0,0.1646,34.3513,0.0221
173.0,0.1648,34.3167,0.0221
174.0,0.1649,34.2821,0.0221
175.0,0.1651,34.2475,0.0220
176.0,0.1653,34.2130,0.0220
177.0,0.1654,34.1786,0.0220
178.0,0.1656,34.1442,0.0220
179.0,0.1658,34.1099,0.0220
180.0,0.1659,34.0756,0.0220
181.0,0.1661,34.0414,0.0219
182.0,0.1663,34.0072,0.0219
183.0,0.1664,33.9731,0.0219
184.0,0.1666,33.9390,0.0219
185.0,0.1668,33.9050,0.0219
186.0,0.1669,33.8710,0.0218
187.0,0.1671,33.8371,0.0218
188.0,0.1673,33.8033,0.0218
189.0,0.1674,33.7694,0.0218
190.0,0.1676,33.7357,0.0218
191.0,0.1678,33.7020,0.0218
192.0,0.1679,33.6683,0.0217
193.0,0.1681,33.6347,0.0217
194.0,0.1683,33.6011,0.0217
195.0,0.1685,33.5676,0.0217
196.0,0.1686,33.5342,0.0217
197.0,0.1688,33.5008,0.0216
198.0,0.1690,33.4674,0.0216
199.0,0.1691,33.4341,0.0216
200.0,0.1693,33.4008,0.0216
201.0,0.1695,33.3676,0.0216
202.0,0.1696,33.3345,0.0216
203.0,0.1698,33.3014,0.0215
204.0,0.1700,33.2683,0.0215
205.0,0.1701,33.2353,0.0215
206.0,0.1703,33.2024,0.0215
207.0,0.1705,33.1694,0.0215
208.0,0.1707,33.1366,0.0214
209.0,0.1708,33.1038,0.0214
210.0,0.1710,33.0710,0.0214
211.0,0.1712,33.0383,0.0214
212.0,0.1713,33.0056,0.0214
213.0,0.1715,32.9730,0.0213
214.0,0.1717,32.9405,0.0213
215.0,0.1718,32.9079,0.0213
216.0,0.1720,32.8755,0.0213
217.0,0.1722,32.8431,0.0213
218.0,0.1724,32.8107,0.0212
219.0,0.1725,32.7784,0.0212
220.0,0.1727,32.7461,0.0212
221.0,0.1729,32.7139,0.0212
222.0,0.1730,32.6817,0.0212
223.0,0.1732,32.6496,0.0211
224.0,0.1734,32.6175,0.0211
225.0,0.1736,32.5854,0.0211
226.0,0.1737,32.5534,0.0211
227.0,0.1739,32.5215,0.0210
228.0,0.1741,32.4896,0.0210
229.0,0.1742,32.4578,0.0210
230.0,0.1744,32.4260,0.0210
231.0,0.1746,32.3942,0.0210
232.0,0.1748,32.3625,0.0209
233.0,0.1749,32.3309,0.0209
234.0,0.1751,32.2993,0.0209
235.0,0.1753,32.2677,0.0209
236.0,0.1754,32.2362,0.0209
237.0,0.1756,32.2047,0.0208
238.0,0.1758,32.1733,0.0208
239.0,0.1760,32.1419,0.0208
240.0,0.1761,32.1106,0.0208
241.0,0.1763,32.0793,0.0207
242.0,0.1765,32.0481,0.0207
243.0,0.1767,32.0169,0.0207
244.0,0.1768,31.9857,0.0207
245.0,0.1770,31.9546,0.0207
246.0,0.1772,31.9236,0.0206
247.0,0.1773,31.8926,0.0206
248.0,0.1775,31.8616,0.0206
249.0,0.1777,31.8307,0.0206
250.0,0.1779,31.7998,0.0205
251.0,0.1780,31.7690,0.0205
252.0,0.1782,31.7382,0.0205
253.0,0.1784,31.7075,0.0205
254.0,0.1786,31.6768,0.0205
255.0,0.1787,31.6461,0.0204
256.0,0.1789,31.6155,0.0204
257.0,0.1791,31.5850,0.0204
258.0,0.1793,31.5544,0.0204
259.0,0.1794,31.5240,0.0203
260.0,0.1796,31.4936,0.0203
261.0,0.1798,31.4632,0.0203
262.0,0.1799,31.4328,0.0203
263.0,0.1801,31.4026,0.0202
264.0,0.1803,31.3723,0.0202
265.0,0.1805,31.3421,0.0202
266.0,0.1806,31.3120,0.0202
267.0,0.1808,31.2818,0.0201
268.0,0.1810,31.2518,0.0201
269.0,0.1812,31.2217,0.0201
270.0,0.1813,31.1918,0.0201
271.0,0.1815,31.1618,0.0200
272.0,0.1817,31.1319,0.0200
273.0,0.1819,31.1021,0.0200
274.0,0.1820,31.0723,0.0200
275.0,0.1822,31.0425,0.0200
276.0,0.1824,31.0128,0.0199
277.0,0.1826,30.9831,0.0199
278.0,0.1828,30.9535,0.0199
279.0,0.1829,30.9239,0.0199
280.0,0.1831,30.8943,0.0198
281.0,0.1833,30.8648,0.0198
282.0,0.1835,30.8354,0.0198
283.0,0.1836,30.8059,0.0197
284.0,0.1838,30.7766,0.0197
285.0,0.1840,30.7472,0.0197
286.0,0.1842,30.7179,0.0197
287.0,0.1843,30.6887,0.0196
288.0,0.1845,30.6595,0.0196
289.0,0.1847,30.6303,0.0196
290.0,0.1849,30.6012,0.0196
291.0,0.1850,30.5721,0.0195
292.0,0.1852,30.5431,0.0195
293.0,0.1854,30.5141,0.0195
294.0,0.1856,30.4851,0.0195
295.0,0.1858,30.4562,0.0194
296.0,0.1859,30.4273,0.0194
297.0,0.1861,30.3985,0.0194
298.0,0.1863,30.3697,0.0194
299.0,0.1865,30.3409,0.0193
300.0,0.1866,30.3122,0.0193
301.0,0.1868,30.2835,0.0193
302.0,0.1870,30.2549,0.0193
303.0,0.1872,30.2263,0.0192
304.0,0.1873,30.1978,0.0192
305.0,0.1875,30.1693,0.0192
306.0,0.1877,30.1408,0.0191
307.0,0.1879,30.1124,0.0191
308.0,0.1881,30.0840,0.0191
309.0,0.1882,30.0557,0.0191
310.0,0.1884,30.0274,0.0190
311.0,0.1886,29.9991,0.0190
312.0,0.1888,29.9709,0.0190
313.0,0.1890,29.9427,0.0189
314.0,0.1891,29.9146,0.0189
315.0,0.1893,29.8865,0.0189
316.0,0.1895,29.8584,0.0189
317.0,0.1897,29.8304,0.0188
318.0,0.1898,29.8024,0.0188
319.0,0.1900,29.7745,0.0188
320.0,0.1902,29.7466,0.0188
321.0,0.1904,29.7187,0.0187
322.0,0.1906,29.6909,0.0187
323.0,0.1907,29.6631,0.0187
324.0,0.1909,29.6354,0.0186
325.0,0.1911,29.6077,0.0186
326.0,0.1913,29.5800,0.0186
327.0,0.1915,29.5524,0.0186
328.0,0.1916,29.5248,0.0185
329.0,0.1918,29.4973,0.0185
330.0,0.1920,29.4697,0.0185
331.0,0.1922,29.4423,0.0184
332.0,0.1924,29.4148,0.0184
333.0,0.1925,29.3875,0.0184
334.0,0.1927,29.3601,0.0183
335.0,0.1929,29.3328,0.0183
336.0,0.1931,29.3055,0.0183
337.0,0.1933,29.2783,0.0183
338.0,0.1934,29.2511,0.0182
339.0,0.1936,29.2239,0.0182
340.0,0.1938,29.1968,0.0182
341.0,0.1940,29.1697,0.0181
342.0,0.1942,29.1427,0.0181
343.0,0.1944,29.1157,0.0181
344.0,0.1945,29.0887,0.0180
345.0,0.1947,29.0618,0.0180
346.0,0.1949,29.0349,0.0180
347.0,0.1951,29.0080,0.0180
348.0,0.1953,28.9812,0.0179
349.0,0.1954,28.9544,0.0179
350.0,0.1956,28.9277,0.0179
351.0,0.1958,28.9010,0.0178
352.0,0.1960,28.8743,0.0178
353.0,0.1962,28.8477,0.0178
354.0,0.1964,28.8211,0.0177
355.0,0.1965,28.7945,0.0177
356.0,0.1967,28.7680,0.0177
357.0,0.1969,28.7415,0.0176
358.0,0.1971,28.7151,0.0176
359.0,0.1973,28.6887,0.0176
360.0,0.1974,28.6623,0.0175
361.0,0.1976,28.6360,0.0175
362.0,0.1978,28.6097,0.0175
363.0,0.1980,28.5834,0.0174
364.0,0.1982,28.5572,0.0174
365.0,0.1984,28.5310,0.0174
366.0,0.1985,28.5048,0.0174
367.0,0.1987,28.4787,0.0173
368.0,0.1989,28.4526,0.0173
369.0,0.1991,28.4266,0.0173
370.0,0.1993,28.4006,0.0172
371.0,0.1995,28.3746,0.0172
372.0,0.1996,28.3487,0.0172
373.0,0.1998,28.3228,0.0171
374.0,0.2000,28.2969,0.0171
375.0,0.2002,28.2711,0.0171
376.0,0.2004,28.2453,0.0170
377.0,0.2006,28.2196,0.0170
378.0,0.2008,28.1938,0.0170
379.0,0.2009,28.1682,0.0169
380.0,0.2011,28.1425,0.0169
381.0,0.2013,28.1169,0.0169
382.0,0.2015,28.0913,0.0168
383.0,0.2017,28.0658,0.0168
384.0,0.2019,28.0403,0.0168
385.0,0.2020,28.0148,0.0167
386.0,0.2022,27.9894,0.0167
387.0,0.2024,27.9640,0.0167
388.0,0.2026,27.9386,0.0166
389.0,0.2028,27.9133,0.0166
390.0,0.2030,27.8880,0.0166
391.0,0.2032,27.8627,0.0165
392.0,0.2033,27.8375,0.0165
393.0,0.2035,27.8123,0.0164
394.0,0.2037,27.7871,0.0164
395.0,0.2039,27.7620,0.0164
396.0,0.2041,27.7369,0.0163
397.0,0.2043,27.7119,0.0163
398.0,0.2045,27.6869,0.0163
399.0,0.2046,27.6619,0.0162
400.0,0.2048,27.6369,0.0162
401.0,0.2050,27.6120,0.0162
402.0,0.2052,27.5871,0.0161
403.0,0.2054,27.5623,0.0161
404.0,0.2056,27.5375,0.0161
405.0,0.2058,27.5127,0.0160
406.0,0.2059,27.4879,0.0160
407.0,0.2061,27.4632,0.0160
408.0,0.2063,27.4385,0.0159
409.0,0.2065,27.4139,0.0159
410.0,0.2067,27.3893,0.0158
411.0,0.2069,27.3647,0.0158
412.0,0.2071,27.3402,0.0158
413.0,0.2072,27.3156,0.0157
414.0,0.2074,27.2912,0.0157
415.0,0.2076,27.2667,0.0157
416.0,0.2078,27.2423,0.0156
417.0,0.2080,27.2179,0.0156
418.0,0.2082,27.1936,0.0155
419.0,0.2084,27.1693,0.0155
420.0,0.2086,27.1450,0.0155
421.0,0.2087,27.1208,0.0154
422.0,0.2089,27.0965,0.0154
423.0,0.2091,27.0724,0.0154
424.0,0.2093,27.0482,0.0153
425.0,0.2095,27.0241,0.0153
426.0,0.2097,27.0000,0.0152
427.0,0.2099,26.9760,0.0152
428.0,0.2101,26.9519,0.0152
429.0,0.2103,26.9280,0.0151
430.0,0.2104,26.9040,0.0151
431.0,0.2106,26.8801,0.0151
432.0,0.2108,26.8562,0.0150
433.0,0.2110,26.8324,0.0150
434.0,0.2112,26.8085,0.0149
435.0,0.2114,26.7847,0.0149
436.0,0.2116,26.7610,0.0149
437.0,0.2118,26.7373,0.0148
438.0,0.2120,26.7136,0.0148
439.0,0.2121,26.6899,0.0148
440.0,0.2123,26.6663,0.0147
441.0,0.2125,26.6427,0.0147
442.0,0.2127,26.6191,0.0146
443.0,0.2129,26.5956,0.0146
444.0,0.2131,26.5721,0.0146
445.0,0.2133,26.5486,0.0145
446.0,0.2135,26.5252,0.0145
447.0,0.2137,26.5017,0.0144
448.0,0.2139,26.4784,0.0144
449.0,0.2140,26.4550,0.0144
450.0,0.2142,26.4317,0.0143
451.0,0.2144,26.4084,0.0143
452.0,0.2146,26.3852,0.0142
453.0,0.2148,26.3620,0.0142
454.0,0.2150,26.3388,0.0142
455.0,0.2152,26.3156,0.0141
456.0,0.2154,26.2925,0.0141
457.0,0.2156,26.2694,0.0140
458.0,0.2158,26.2463,0.0140
459.0,0.2159,26.2233,0.0140
460.0,0.2161,26.2003,0.0139
461.0,0.2163,26.1773,0.0139
462.0,0.2165,26.1544,0.0138
463.0,0.2167,26.1314,0.0138
464.0,0.2169,26.1086,0.0137
465.0,0.2171,26.0857,0.0137
466.0,0.2173,26.0629,0.0137
467.0,0.2175,26.0401,0.0136
468.0,0.2177,26.0173,0.0136
469.0,0.2179,25.9946,0.0135
470.0,0.2181,25.9719,0.0135
471.0,0.2182,25.9492,0.0135
472.0,0.2184,25.9266,0.0134
473.0,0.2186,25.9040,0.0134
474.0,0.2188,25.8814,0.0133
475.0,0.2190,25.8589,0.0133
476.0,0.2192,25.8363,0.0132
477.0,0.2194,25.8138,0.0132
478.0,0.2196,25.7914,0.0132
479.0,0.2198,25.7690,0.0131
480.0,0.2200,25.7466,0.0131
481.0,0.2202,25.7242,0.0130
482.0,0.2204,25.7018,0.0130
483.0,0.2206,25.6795,0.0129
484.0,0.2208,25.6572,0.0129
485.0,0.2209,25.6350,0.0129
486.0,0.2211,25.6128,0.0128
487.0,0.2213,25.5906,0.0128
488.0,0.2215,25.5684,0.0127
489.0,0.2217,25.5463,0.0127
490.0,0.2219,25.5242,0.0126
491.0,0.2221,25.5021,0.0126
492.0,0.2223,25.4800,0.0126
493.0,0.2225,25.4580,0.0125
494.0,0.2227,25.4360,0.0125
495.0,0.2229,25.4141,0.0124
496.0,0.2231,25.3921,0.0124
497.0,0.2233,25.3702,0.0123
498.0,0.2235,25.3484,0.0123
499.0,0.2237,25.3265,0.0122
500.0,0.2239,25.3047,0.0122
501.0,0.2240,25.2829,0.0122
502.0,0.2242,25.2612,0.0121
503.0,0.2244,25.2394,0.0121
504.0,0.2246,25.2177,0.0120
505.0,0.2248,25.1960,0.0120
506.0,0.2250,25.1744,0.0119
507.0,0.2252,25.1528,0.0119
508.0,0.2254,25.1312,0.0118
509.0,0.2256,25.1096,0.0118
510.0,0.2258,25.0881,0.0117
511.0,0.2260,25.0666,0.0117
512.0,0.2262,25.0451,0.0117
513.0,0.2264,25.0237,0.0116
514.0,0.2266,25.0022,0.0116
515.0,0.2268,24.9808,0.0115
516.0,0.2270,24.9595,0.0115
517.0,0.2272,24.9381,0.0114
518.0,0.2274,24.9168,0.0114
519.0,0.2276,24.8955,0.0113
520.0,0.2278,24.8743,0.0113
521.0,0.2280,24.8531,0.0112
522.0,0.2282,24.8319,0.0112
523.0,0.2284,24.8107,0.0111
524.0,0.2285,24.7896,0.0111
525.0,0.2287,24.7684,0.0111
526.0,0.2289,24.7473,0.0110
527.0,0.2291,24.7263,0.0110
528.0,0.2293,24.7053,0.0109
529.0,0.2295,24.6842,0.0109
530.0,0.2297,24.6633,0.0108
531.0,0.2299,24.6423,0.0108
532.0,0.2301,24.6214,0.0107
533.0,0.2303,24.6005,0.0107
534.0,0.2305,24.5796,0.0106
535.0,0.2307,24.5588,0.0106
536.0,0.2309,24.5380,0.0105
537.0,0.2311,24.5172,0.0105
538.0,0.2313,24.4964,0.0104
539.0,0.2315,24.4757,0.0104
540.0,0.2317,24.4550,0.0103
541.0,0.2319,24.4343,0.0103
542.0,0.2321,24.4136,0.0102
543.0,0.2323,24.3930,0.0102
544.0,0.2325,24.3724,0.0101
545.0,0.2327,24.3518,0.0101
546.0,0.2329,24.3313,0.0100
547.0,0.2331,24.3107,0.0100
548.0,0.2333,24.2902,0.0099
549.0,0.2335,24.2698,0.0099
550.0,0.2337,24.2493,0.0098
551.0,0.2339,24.2289,0.0098
552.0,0.2341,24.2085,0.0097
553.0,0.2343,24.1881,0.0097
554.0,0.2345,24.1678,0.0096
555.0,0.2347,24.1475,0.0096
556.0,0.2349,24.1272,0.0095
557.0,0.2351,24.1069,0.0095
558.0,0.2353,24.0867,0.0094
559.0,0.2355,24.0665,0.0094
560.0,0.2357,24.0463,0.0093
561.0,0.2359,24.0261,0.0093
562.0,0.2361,24.0060,0.0092
563.0,0.2363,23.9859,0.0092
564.0,0.2365,23.9658,0.0091
565.0,0.2367,23.9458,0.0091
566.0,0.2369,23.9257,0.0090
567.0,0.2371,23.9057,0.0090
568.0,0.2373,23.8858,0.0089
569.0,0.2375,23.8658,0.0089
570.0,0.2377,23.8459,0.0088
571.0,0.2379,23.8260,0.0088
572.0,0.2381,23.8061,0.0087
573.0,0.2383,23.7862,0.0087
574.0,0.2385,23.7664,0.0086
575.0,0.2387,23.7466,0.0086
576.0,0.2389,23.7268,0.0085
577.0,0.2391,23.7071,0.0085
578.0,0.2393,23.6874,0.0084
579.0,0.2395,23.6677,0.0084
580.0,0.2397,23.6480,0.0083
581.0,0.2399,23.6283,0.0083
582.0,0.2401,23.6087,0.0082
583.0,0.2403,23.5891,0.0081
584.0,0.2405,23.5695,0.0081
585.0,0.2407,23.5500,0.0080
586.0,0.2409,23.5305,0.0080
587.0,0.2411,23.5109,0.0079
588.0,0.2413,23.4915,0.0079
589.0,0.2415,23.4720,0.0078
590.0,0.2417,23.4526,0.0078
591.0,0.2419,23.4332,0.0077
592.0,0.2421,23.4138,0.0077
593.0,0.2423,23.3945,0.0076
594.0,0.2425,23.3751,0.0076
595.0,0.2427,23.3558,0.0075
596.0,0.2429,23.3365,0.0074
597.0,0.2431,23.3173,0.0074
598.0,0.2433,23.2980,0.0073
599.0,0.2435,23.2788,0.0073
600.0,0.2437,23.2597,0.0072
601.0,0.2439,23.2405,0.0072
602.0,0.2441,23.2214,0.0071
603.0,0.2443,23.2022,0.0071
604.0,0.2445,23.1832,0.0070
605.0,0.2447,23.1641,0.0070
606.0,0.2450,23.1451,0.0069
607.0,0.2452,23.1260,0.0068
608.0,0.2454,23.1070,0.0068
609.0,0.2456,23.0881,0.0067
610.0,0.2458,23.0691,0.0067
611.0,0.2460,23.0502,0.0066
612.0,0.2462,23.0313,0.0066
613.0,0.2464,23.0124,0.0065
614.0,0.2466,22.9936,0.0064
615.0,0.2468,22.9748,0.0064
616.0,0.2470,22.9560,0.0063
617.0,0.2472,22.9372,0.0063
618.0,0.2474,22.9184,0.0062
619.0,0.2476,22.8997,0.0062
620.0,0.2478,22.8810,0.0061
621.0,0.2480,22.8623,0.0061
622.0,0.2482,22.8436,0.0060
623.0,0.2484,22.8250,0.0059
624.0,0.2486,22.8064,0.0059
625.0,0.2488,22.7878,0.0058
626.0,0.2490,22.7692,0.0058
627.0,0.2492,22.7507,0.0057
628.0,0.2494,22.7322,0.0056
629.0,0.2497,22.7137,0.0056
630.0,0.2499,22.6952,0.0055
631.0,0.2501,22.6767,0.0055
632.0,0.2503,22.6583,0.0054
633.0,0.2505,22.6399,0.0054
634.0,0.2507,22.6215,0.0053
635.0,0.2509,22.6031,0.0052
636.0,0.2511,22.5848,0.0052
637.0,0.2513,22.5665,0.0051
638.0,0.2515,22.5482,0.0051
639.0,0.2517,22.5299,0.0050
640.0,0.2519,22.5117,0.0049
641.0,0.2521,22.4934,0.0049
642.0,0.2523,22.4752,0.0048
643.0,0.2525,22.4571,0.0048
644.0,0.2527,22.4389,0.0047
645.0,0.2530,22.4208,0.0047
646.0,0.2532,22.4026,0.0046
647.0,0.2534,22.3846,0.0045
648.0,0.2536,22.3665,0.0045
649.0,0.2538,22.3484,0.0044
650.0,0.2540,22.3304,0.0044
651.0,0.2542,22.3124,0.0043
652.0,0.2544,22.2944,0.0042
653.0,0.2546,22.2765,0.0042
654.0,0.2548,22.2585,0.0041
655.0,0.2550,22.2406,0.0040
656.0,0.2552,22.2227,0.0040
657.0,0.2554,22.2049,0.0039
658.0,0.2556,22.1870,0.0039
659.0,0.2559,22.1692,0.0038
660.0,0.2561,22.1514,0.0037
661.0,0.2563,22.1336,0.0037
662.0,0.2565,22.1159,0.0036
663.0,0.2567,22.0981,0.0036
664.0,0.2569,22.0804,0.0035
665.0,0.2571,22.0627,0.0034
666.0,0.2573,22.0450,0.0034
667.0,0.2575,22.0274,0.0033
668.0,0.2577,22.0097,0.0032
669.0,0.2579,21.9921,0.0032
670.0,0.2581,21.9746,0.0031
671.0,0.2584,21.9570,0.0031
672.0,0.2586,21.9394,0.0030
673.0,0.2588,21.9219,0.0029
674.0,0.2590,21.9044,0.0029
675.0,0.2592,21.8869,0.0028
676.0,0.2594,21.8695,0.0027
677.0,0.2596,21.8521,0.0027
678.0,0.2598,21.8346,0.0026
679.0,0.2600,21.8172,0.0026
680.0,0.2602,21.7999,0.0025
681.0,0.2605,21.7825,0.0024
682.0,0.2607,21.7652,0.0024
683.0,0.2609,21.7479,0.0023
684.0,0.2611,21.7306,0.0022
685.0,0.2613,21.7133,0.0022
686.0,0.2615,21.6961,0.0021
687.0,0.2617,21.6789,0.0020
688.0,0.2619,21.6617,0.0020
689.0,0.2621,21.6445,0.0019
690.0,0.2623,21.6273,0.0019
691.0,0.2626,21.6102,0.0018
692.0,0.2628,21.5930,0.0017
693.0,0.2630,21.5759,0.0017
694.0,0.2632,21.5589,0.0016
695.0,0.2634,21.5418,0.0015
696.0,0.2636,21.5248,0.0015
697.0,0.2638,21.5078,0.0014
698.0,0.2640,21.4908,0.0013
699.0,0.2642,21.4738,0.0013
700.0,0.2645,21.4568,0.0012
701.0,0.2647,21.4399,0.0011
702.0,0.2649,21.4230,0.0011
703.0,0.2651,21.4061,0.0010
704.0,0.2653,21.3892,0.0009
705.0,0.2655,21.3724,0.0009
706.0,0.2657,21.3555,0.0008
707.0,0.2659,21.3387,0.0007
708.0,0.2661,21.3219,0.0007
709.0,0.2664,21.3052,0.0006
710.0,0.2666,21.2884,0.0005
711.0,0.2668,21.2717,0.0005
712.0,0.2670,21.2550,0.0004
713.0,0.2672,21.2383,0.0003
714.0,0.2674,21.2216,0.0003
715.0,0.2676,21.2049,0.0002
716.0,0.2678,21.1883,0.0001
717.0,0.2681,21.1717,0.0001
718.0,0.2683,21.1551,0.0000
719.0,0.2685,21.1385,0.0000
720.0,0.2687,21.1220,0.0000
721.0,0.2689,21.1055,0.0000
722.0,0.2691,21.0889,0.0000
723.0,0.2693,21.0725,0.0000
724.0,0.2696,21.0560,0.0000
725.0,0.2698,21.0395,0.0000
726.0,0.2700,21.0231,0.0000
727.0,0.2702,21.0067,0.0000
728.0,0.2704,20.9903,0.0000
729.0,0.2706,20.9739,0.0000
730.0,0.2708,20.9576,0.0000
731.0,0.2710,20.9412,0.0000
732.0,0.2713,20.9249,0.0000
733.0,0.2715,20.9086,0.0000
734.0,0.2717,20.8924,0.0000
735.0,0.2719,20.8761,0.0000
